\PL_NAME = WASP-80 b
\SPEC_TYPE = Emission
\INSTRUMENT = Near Infrared Camera (NIRCam)
\FACILITY = NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission
\NOTE = Figure 3, Fiducial spectrum
\REFERENCE = Bell et al. 2023
\
\
|CENTRALWAVELNG|BANDWIDTH|ESPECLIPDEP|ESPECLIPDEPERR1|ESPECLIPDEPERR2|ESPECLIPDEPLIM|ESPBRITEMP|ESPBRITEMPERR1|ESPBRITEMPERR2|ESPBRITEMPLIM|OBS_DATE|
|        double|   double|     double|         double|         double|          long|    double|        double|        double|         long|    char|
|       microns|  microns|          %|               |               |              |         K|              |              |             |    days|
|          null|     null|       null|           null|           null|          null|      null|          null|          null|         null|    null|
        2.81095      null     0.00716         0.00968        -0.00968              0       null           null           null             0     null 
        2.82545      null     0.00016         0.00871        -0.00871              0       null           null           null             0     null 
        2.83995      null     0.01397         0.00861        -0.00861              0       null           null           null             0     null 
        2.85445      null     0.00838         0.01093        -0.01093              0       null           null           null             0     null 
        2.86895      null     0.00753         0.00859        -0.00859              0       null           null           null             0     null 
        2.88345      null     0.02188         0.00868        -0.00868              0       null           null           null             0     null 
        2.89800      null     0.00482         0.01097        -0.01097              0       null           null           null             0     null 
        2.91255      null     0.01394         0.00810        -0.00810              0       null           null           null             0     null 
        2.92705      null     0.01080         0.00836        -0.00836              0       null           null           null             0     null 
        2.94160      null     0.01538         0.00785        -0.00785              0       null           null           null             0     null 
        2.95615      null     0.01847         0.00809        -0.00809              0       null           null           null             0     null 
        2.97065      null     0.00952         0.00991        -0.00991              0       null           null           null             0     null 
        2.98520      null     0.02610         0.00852        -0.00852              0       null           null           null             0     null 
        2.99975      null     0.00960         0.01211        -0.01211              0       null           null           null             0     null 
        3.01430      null     0.01512         0.00854        -0.00854              0       null           null           null             0     null 
        3.02890      null     0.02232         0.00842        -0.00842              0       null           null           null             0     null 
        3.04345      null     0.01707         0.00870        -0.00870              0       null           null           null             0     null 
        3.05800      null     0.02106         0.00811        -0.00811              0       null           null           null             0     null 
        3.07260      null     0.01621         0.00786        -0.00786              0       null           null           null             0     null 
        3.08720      null     0.02211         0.00810        -0.00810              0       null           null           null             0     null 
        3.10175      null     0.00981         0.01011        -0.01011              0       null           null           null             0     null 
        3.11630      null     0.01628         0.00952        -0.00952              0       null           null           null             0     null 
        3.13090      null     0.01057         0.01000        -0.01000              0       null           null           null             0     null 
        3.14550      null     0.01465         0.00772        -0.00772              0       null           null           null             0     null 
        3.16010      null     0.00350         0.00794        -0.00794              0       null           null           null             0     null 
        3.17470      null     0.00796         0.00810        -0.00810              0       null           null           null             0     null 
        3.18930      null     0.00543         0.00814        -0.00814              0       null           null           null             0     null 
        3.20390      null     0.02517         0.00781        -0.00781              0       null           null           null             0     null 
        3.21850      null     0.01635         0.00742        -0.00742              0       null           null           null             0     null 
        3.23315      null     0.00987         0.00792        -0.00792              0       null           null           null             0     null 
        3.24780      null     0.02616         0.00730        -0.00730              0       null           null           null             0     null 
        3.26240      null     0.00509         0.00863        -0.00863              0       null           null           null             0     null 
        3.27700      null     0.02584         0.00799        -0.00799              0       null           null           null             0     null 
        3.29165      null     0.02554         0.00785        -0.00785              0       null           null           null             0     null 
        3.30630      null     0.00299         0.00752        -0.00752              0       null           null           null             0     null 
        3.32090      null     0.01067         0.00734        -0.00734              0       null           null           null             0     null 
        3.33555      null     0.01985         0.00784        -0.00784              0       null           null           null             0     null 
        3.35020      null     0.00444         0.00739        -0.00739              0       null           null           null             0     null 
        3.36485      null     0.00483         0.00954        -0.00954              0       null           null           null             0     null 
        3.37950      null     0.01162         0.00725        -0.00725              0       null           null           null             0     null 
        3.39415      null     0.02836         0.00788        -0.00788              0       null           null           null             0     null 
        3.40880      null     0.02304         0.00819        -0.00819              0       null           null           null             0     null 
        3.42345      null     0.01748         0.00767        -0.00767              0       null           null           null             0     null 
        3.43810      null     0.02476         0.00819        -0.00819              0       null           null           null             0     null 
        3.45275      null     0.02206         0.00716        -0.00716              0       null           null           null             0     null 
        3.46745      null     0.01811         0.01332        -0.01332              0       null           null           null             0     null 
        3.48210      null     0.01844         0.00847        -0.00847              0       null           null           null             0     null 
        3.49675      null     0.01580         0.00772        -0.00772              0       null           null           null             0     null 
