\PL_NAME = WASP-18 b
\SPEC_TYPE = Emission
\INSTRUMENT = Near Infrared Imager and Slitless Spectrograph (NIRISS)
\FACILITY = NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission
\NOTE = NAMELESS pipeline
\REFERENCE = Coulombe et al. 2023
\
\
|CENTRALWAVELNG|BANDWIDTH|ESPECLIPDEP|ESPECLIPDEPERR1|ESPECLIPDEPERR2|ESPECLIPDEPLIM|ESPBRITEMP|ESPBRITEMPERR1|ESPBRITEMPERR2|ESPBRITEMPLIM|OBS_DATE|
|        double|   double|     double|         double|         double|          char|    double|        double|        double|         long|    char|
|       microns|  microns|          %|               |               |              |         K|              |              |             |    days|
|          null|     null|       null|           null|           null|          null|      null|          null|          null|         null|    null|
        1.58109   0.00489     0.11093         0.00892        -0.00892           null       null           null           null             0     null 
        1.58598   0.00489     0.13531         0.00905        -0.00905           null       null           null           null             0     null 
        1.59087   0.00489     0.12944         0.00869        -0.00869           null       null           null           null             0     null 
        1.59577   0.00489     0.14489         0.00805        -0.00805           null       null           null           null             0     null 
        1.60066   0.00489     0.12168         0.00845        -0.00845           null       null           null           null             0     null 
        1.60555   0.00489     0.12824         0.00913        -0.00913           null       null           null           null             0     null 
        1.61045   0.00489     0.10879         0.00897        -0.00897           null       null           null           null             0     null 
        1.61534   0.00490     0.12800         0.00930        -0.00930           null       null           null           null             0     null 
        1.62024   0.00490     0.11779         0.00893        -0.00893           null       null           null           null             0     null 
        1.62513   0.00490     0.14488         0.00824        -0.00824           null       null           null           null             0     null 
        1.63003   0.00490     0.11365         0.00903        -0.00903           null       null           null           null             0     null 
        1.63493   0.00490     0.13036         0.00979        -0.00979           null       null           null           null             0     null 
        1.63983   0.00490     0.12539         0.00924        -0.00924           null       null           null           null             0     null 
        1.64473   0.00490     0.14603         0.01008        -0.01008           null       null           null           null             0     null 
        1.64963   0.00490     0.12384         0.00899        -0.00899           null       null           null           null             0     null 
        1.65453   0.00490     0.14289         0.00936        -0.00936           null       null           null           null             0     null 
        1.65943   0.00490     0.11732         0.00968        -0.00968           null       null           null           null             0     null 
        1.66433   0.00490     0.14564         0.00904        -0.00904           null       null           null           null             0     null 
        1.66923   0.00490     0.13337         0.00857        -0.00857           null       null           null           null             0     null 
        1.67364   0.00392     0.14733         0.01032        -0.01032           null       null           null           null             0     null 
        1.67806   0.00490     0.13802         0.01020        -0.01020           null       null           null           null             0     null 
        1.68296   0.00490     0.13095         0.01092        -0.01092           null       null           null           null             0     null 
        1.68786   0.00490     0.12813         0.01043        -0.01043           null       null           null           null             0     null 
        1.69277   0.00491     0.14364         0.01026        -0.01026           null       null           null           null             0     null 
        1.69767   0.00491     0.12245         0.01067        -0.01067           null       null           null           null             0     null 
        1.70258   0.00491     0.13213         0.01036        -0.01036           null       null           null           null             0     null 
        1.70749   0.00491     0.10971         0.01038        -0.01038           null       null           null           null             0     null 
        1.71239   0.00491     0.14839         0.01037        -0.01037           null       null           null           null             0     null 
        1.71730   0.00491     0.14825         0.00921        -0.00921           null       null           null           null             0     null 
        1.72221   0.00491     0.15804         0.00989        -0.00989           null       null           null           null             0     null 
        1.72712   0.00491     0.13524         0.01073        -0.01073           null       null           null           null             0     null 
        1.73202   0.00491     0.13994         0.01078        -0.01078           null       null           null           null             0     null 
        1.73693   0.00491     0.14658         0.01169        -0.01169           null       null           null           null             0     null 
        1.74184   0.00491     0.14886         0.01054        -0.01054           null       null           null           null             0     null 
        1.74675   0.00491     0.15111         0.00996        -0.00996           null       null           null           null             0     null 
        1.75117   0.00393     0.14384         0.01132        -0.01132           null       null           null           null             0     null 
        1.75559   0.00491     0.15379         0.01053        -0.01053           null       null           null           null             0     null 
        1.76050   0.00491     0.15635         0.00993        -0.00993           null       null           null           null             0     null 
        1.76541   0.00491     0.15620         0.01013        -0.01013           null       null           null           null             0     null 
        1.77032   0.00491     0.15424         0.01000        -0.01000           null       null           null           null             0     null 
        1.77524   0.00491     0.17154         0.01118        -0.01118           null       null           null           null             0     null 
        1.78015   0.00491     0.14581         0.01012        -0.01012           null       null           null           null             0     null 
        1.78506   0.00491     0.15955         0.01048        -0.01048           null       null           null           null             0     null 
        1.78997   0.00491     0.15462         0.01030        -0.01030           null       null           null           null             0     null 
        1.79488   0.00491     0.14536         0.01192        -0.01192           null       null           null           null             0     null 
        1.79980   0.00491     0.14882         0.01176        -0.01176           null       null           null           null             0     null 
        1.80471   0.00491     0.14915         0.01180        -0.01180           null       null           null           null             0     null 
        1.80962   0.00491     0.14843         0.01229        -0.01229           null       null           null           null             0     null 
        1.81454   0.00491     0.17232         0.01167        -0.01167           null       null           null           null             0     null 
        1.81945   0.00491     0.14670         0.01266        -0.01266           null       null           null           null             0     null 
        1.82387   0.00393     0.16197         0.01255        -0.01255           null       null           null           null             0     null 
        1.82830   0.00491     0.15770         0.01207        -0.01207           null       null           null           null             0     null 
        1.83321   0.00491     0.13225         0.01206        -0.01206           null       null           null           null             0     null 
        1.83813   0.00491     0.16511         0.01246        -0.01246           null       null           null           null             0     null 
        1.84304   0.00491     0.17637         0.01299        -0.01299           null       null           null           null             0     null 
        1.84796   0.00492     0.17160         0.01207        -0.01207           null       null           null           null             0     null 
        1.85287   0.00492     0.16754         0.01227        -0.01227           null       null           null           null             0     null 
        1.85779   0.00492     0.16503         0.01222        -0.01222           null       null           null           null             0     null 
        1.86270   0.00492     0.14295         0.01390        -0.01390           null       null           null           null             0     null 
        1.86762   0.00492     0.15010         0.01289        -0.01289           null       null           null           null             0     null 
        1.87253   0.00492     0.21021         0.01278        -0.01278           null       null           null           null             0     null 
        1.87745   0.00492     0.18848         0.01361        -0.01361           null       null           null           null             0     null 
        1.88237   0.00492     0.15786         0.01303        -0.01303           null       null           null           null             0     null 
        1.88728   0.00492     0.15486         0.01374        -0.01374           null       null           null           null             0     null 
        1.89171   0.00393     0.19963         0.01328        -0.01328           null       null           null           null             0     null 
        1.89613   0.00492     0.15919         0.01368        -0.01368           null       null           null           null             0     null 
        1.90105   0.00492     0.17578         0.01182        -0.01182           null       null           null           null             0     null 
