\PL_NAME = WASP-18 b
\SPEC_TYPE = Emission
\INSTRUMENT = Near Infrared Imager and Slitless Spectrograph (NIRISS)
\FACILITY = NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission
\NOTE = transitspectroscopy pipeline
\REFERENCE = Coulombe et al. 2023
\
\
|CENTRALWAVELNG|BANDWIDTH|ESPECLIPDEP|ESPECLIPDEPERR1|ESPECLIPDEPERR2|ESPECLIPDEPLIM|ESPBRITEMP|ESPBRITEMPERR1|ESPBRITEMPERR2|ESPBRITEMPLIM|OBS_DATE|
|        double|   double|     double|         double|         double|          char|    double|        double|        double|         long|    char|
|       microns|  microns|          %|               |               |              |         K|              |              |             |    days|
|          null|     null|       null|           null|           null|          null|      null|          null|          null|         null|    null|
        1.21270   0.00476     0.09215         0.00523        -0.00523           null       null           null           null             0     null 
        1.21745   0.00476     0.08364         0.00567        -0.00567           null       null           null           null             0     null 
        1.22221   0.00476     0.09303         0.00552        -0.00552           null       null           null           null             0     null 
        1.22698   0.00477     0.09642         0.00577        -0.00577           null       null           null           null             0     null 
        1.23222   0.00572     0.09049         0.00495        -0.00495           null       null           null           null             0     null 
        1.23747   0.00477     0.09133         0.00562        -0.00562           null       null           null           null             0     null 
        1.24224   0.00477     0.09380         0.00515        -0.00515           null       null           null           null             0     null 
        1.24702   0.00478     0.09824         0.00588        -0.00588           null       null           null           null             0     null 
        1.25179   0.00478     0.09366         0.00556        -0.00556           null       null           null           null             0     null 
        1.25657   0.00478     0.09522         0.00551        -0.00551           null       null           null           null             0     null 
        1.26136   0.00478     0.09796         0.00563        -0.00563           null       null           null           null             0     null 
        1.26614   0.00479     0.08690         0.00568        -0.00568           null       null           null           null             0     null 
        1.27093   0.00479     0.08983         0.00558        -0.00558           null       null           null           null             0     null 
        1.27572   0.00479     0.09972         0.00598        -0.00598           null       null           null           null             0     null 
        1.28051   0.00479     0.09177         0.00619        -0.00619           null       null           null           null             0     null 
        1.28531   0.00480     0.11628         0.00746        -0.00746           null       null           null           null             0     null 
        1.29010   0.00480     0.09962         0.00591        -0.00591           null       null           null           null             0     null 
        1.29490   0.00480     0.09514         0.00612        -0.00612           null       null           null           null             0     null 
        1.29970   0.00480     0.10917         0.00636        -0.00636           null       null           null           null             0     null 
        1.30451   0.00481     0.10605         0.00587        -0.00587           null       null           null           null             0     null 
        1.30932   0.00481     0.10816         0.00579        -0.00579           null       null           null           null             0     null 
        1.31412   0.00481     0.11243         0.00596        -0.00596           null       null           null           null             0     null 
        1.31893   0.00481     0.08752         0.00601        -0.00601           null       null           null           null             0     null 
        1.32375   0.00481     0.09000         0.00616        -0.00616           null       null           null           null             0     null 
        1.32856   0.00482     0.09558         0.00604        -0.00604           null       null           null           null             0     null 
        1.33338   0.00482     0.09986         0.00620        -0.00620           null       null           null           null             0     null 
        1.33820   0.00482     0.08844         0.00598        -0.00598           null       null           null           null             0     null 
        1.34302   0.00482     0.10330         0.00580        -0.00580           null       null           null           null             0     null 
        1.34784   0.00482     0.10433         0.00589        -0.00589           null       null           null           null             0     null 
        1.35267   0.00483     0.10333         0.00602        -0.00602           null       null           null           null             0     null 
        1.35749   0.00483     0.10413         0.00645        -0.00645           null       null           null           null             0     null 
        1.36232   0.00483     0.11349         0.00594        -0.00594           null       null           null           null             0     null 
        1.36715   0.00483     0.10927         0.00614        -0.00614           null       null           null           null             0     null 
        1.37198   0.00483     0.11079         0.00641        -0.00641           null       null           null           null             0     null 
        1.37682   0.00484     0.11542         0.00641        -0.00641           null       null           null           null             0     null 
        1.38166   0.00484     0.10832         0.00626        -0.00626           null       null           null           null             0     null 
        1.38649   0.00484     0.11121         0.00648        -0.00648           null       null           null           null             0     null 
        1.39133   0.00484     0.10692         0.00633        -0.00633           null       null           null           null             0     null 
        1.39617   0.00484     0.11489         0.00645        -0.00645           null       null           null           null             0     null 
        1.40102   0.00484     0.10853         0.00662        -0.00662           null       null           null           null             0     null 
        1.40586   0.00485     0.11261         0.00643        -0.00643           null       null           null           null             0     null 
        1.41071   0.00485     0.12051         0.00608        -0.00608           null       null           null           null             0     null 
        1.41556   0.00485     0.12757         0.00675        -0.00675           null       null           null           null             0     null 
        1.42040   0.00485     0.12750         0.00678        -0.00678           null       null           null           null             0     null 
        1.42526   0.00485     0.11485         0.00668        -0.00668           null       null           null           null             0     null 
        1.43011   0.00485     0.11537         0.00675        -0.00675           null       null           null           null             0     null 
        1.43496   0.00485     0.11247         0.00649        -0.00649           null       null           null           null             0     null 
        1.43982   0.00486     0.12250         0.00689        -0.00689           null       null           null           null             0     null 
        1.44468   0.00486     0.11722         0.00702        -0.00702           null       null           null           null             0     null 
        1.44953   0.00486     0.12399         0.00701        -0.00701           null       null           null           null             0     null 
        1.45439   0.00486     0.12804         0.00675        -0.00675           null       null           null           null             0     null 
        1.45926   0.00486     0.12869         0.00686        -0.00686           null       null           null           null             0     null 
        1.46412   0.00486     0.12957         0.00682        -0.00682           null       null           null           null             0     null 
        1.46898   0.00486     0.11711         0.00700        -0.00700           null       null           null           null             0     null 
        1.47385   0.00487     0.13289         0.00706        -0.00706           null       null           null           null             0     null 
        1.47871   0.00487     0.13444         0.00666        -0.00666           null       null           null           null             0     null 
        1.48358   0.00487     0.11678         0.00709        -0.00709           null       null           null           null             0     null 
        1.48845   0.00487     0.13046         0.00757        -0.00757           null       null           null           null             0     null 
        1.49332   0.00487     0.12591         0.00731        -0.00731           null       null           null           null             0     null 
        1.49819   0.00487     0.12245         0.00687        -0.00687           null       null           null           null             0     null 
        1.50307   0.00487     0.11428         0.00758        -0.00758           null       null           null           null             0     null 
        1.50794   0.00487     0.12389         0.00755        -0.00755           null       null           null           null             0     null 
        1.51282   0.00488     0.13051         0.00790        -0.00790           null       null           null           null             0     null 
        1.51769   0.00488     0.13454         0.00763        -0.00763           null       null           null           null             0     null 
        1.52257   0.00488     0.13380         0.00809        -0.00809           null       null           null           null             0     null 
        1.52696   0.00390     0.13340         0.00813        -0.00813           null       null           null           null             0     null 
        1.53135   0.00488     0.13086         0.00746        -0.00746           null       null           null           null             0     null 
        1.53623   0.00488     0.13288         0.00756        -0.00756           null       null           null           null             0     null 
        1.54111   0.00488     0.12634         0.00814        -0.00814           null       null           null           null             0     null 
        1.54600   0.00488     0.12587         0.00732        -0.00732           null       null           null           null             0     null 
        1.55088   0.00488     0.11663         0.00773        -0.00773           null       null           null           null             0     null 
        1.55576   0.00489     0.12974         0.00785        -0.00785           null       null           null           null             0     null 
        1.56065   0.00489     0.14344         0.00738        -0.00738           null       null           null           null             0     null 
        1.56554   0.00489     0.13216         0.00787        -0.00787           null       null           null           null             0     null 
        1.57042   0.00489     0.12688         0.00827        -0.00827           null       null           null           null             0     null 
        1.57531   0.00489     0.12508         0.00756        -0.00756           null       null           null           null             0     null 
        1.58020   0.00489     0.13182         0.00841        -0.00841           null       null           null           null             0     null 
        1.58509   0.00489     0.13912         0.00767        -0.00767           null       null           null           null             0     null 
        1.58998   0.00489     0.13614         0.00774        -0.00774           null       null           null           null             0     null 
        1.59487   0.00489     0.13476         0.00817        -0.00817           null       null           null           null             0     null 
        1.59977   0.00489     0.11874         0.00843        -0.00843           null       null           null           null             0     null 
        1.60466   0.00489     0.13976         0.00814        -0.00814           null       null           null           null             0     null 
        1.60955   0.00489     0.13128         0.00842        -0.00842           null       null           null           null             0     null 
        1.61396   0.00392     0.13186         0.00974        -0.00974           null       null           null           null             0     null 
        1.61836   0.00490     0.13165         0.00874        -0.00874           null       null           null           null             0     null 
        1.62326   0.00490     0.13313         0.00922        -0.00922           null       null           null           null             0     null 
        1.62816   0.00490     0.12212         0.00876        -0.00876           null       null           null           null             0     null 
        1.63305   0.00490     0.12094         0.00850        -0.00850           null       null           null           null             0     null 
        1.63795   0.00490     0.12810         0.00867        -0.00867           null       null           null           null             0     null 
        1.64285   0.00490     0.14328         0.00884        -0.00884           null       null           null           null             0     null 
        1.64775   0.00490     0.12480         0.00871        -0.00871           null       null           null           null             0     null 
        1.65265   0.00490     0.13592         0.00863        -0.00863           null       null           null           null             0     null 
        1.65755   0.00490     0.13004         0.00855        -0.00855           null       null           null           null             0     null 
        1.66245   0.00490     0.14626         0.00918        -0.00918           null       null           null           null             0     null 
        1.66735   0.00490     0.12540         0.00918        -0.00918           null       null           null           null             0     null 
        1.67226   0.00490     0.14241         0.00889        -0.00889           null       null           null           null             0     null 
        1.67716   0.00490     0.12490         0.00885        -0.00885           null       null           null           null             0     null 
        1.68157   0.00392     0.14494         0.01056        -0.01056           null       null           null           null             0     null 
        1.68599   0.00490     0.14590         0.00939        -0.00939           null       null           null           null             0     null 
        1.69089   0.00490     0.13799         0.00942        -0.00942           null       null           null           null             0     null 
        1.69580   0.00491     0.15332         0.01000        -0.01000           null       null           null           null             0     null 
        1.70070   0.00491     0.13779         0.00973        -0.00973           null       null           null           null             0     null 
        1.70561   0.00491     0.12750         0.01032        -0.01032           null       null           null           null             0     null 
        1.71051   0.00491     0.14527         0.01020        -0.01020           null       null           null           null             0     null 
        1.71542   0.00491     0.12833         0.00950        -0.00950           null       null           null           null             0     null 
